time,joint1,joint2,joint3,joint4,joint5
1749040705.16826,4.1768999099731445,-10.786499977111816,-11.077199935913086,-3.356916666030884,1.644550085067749
1749040705.2680278,4.360499858856201,-10.66409969329834,-11.291399955749512,-3.4247331619262695,1.5936877727508545
1749040705.3681893,3.5648999214172363,-10.526399612426758,-11.15369987487793,-3.475595712661743,1.678458333015442
1749040705.4681814,3.855600118637085,-10.511099815368652,-10.985400199890137,-3.356916666030884,1.7123665809631348
1749040705.568322,4.161600112915039,-10.159199714660645,-10.587599754333496,-3.7977240085601807,1.7632290124893188
1749040705.6679578,4.13100004196167,-10.511099815368652,-10.83240032196045,-3.000880241394043,1.3224217891693115
1749040705.7682617,4.054500102996826,-10.465200424194336,-10.205100059509277,-2.916109561920166,1.4241465330123901
1749040705.8682876,2.677500009536743,-11.15369987487793,-10.511099815368652,-3.390825033187866,1.3902382850646973
1749040705.9684267,2.753999948501587,-10.679400444030762,-10.602899551391602,-2.9669718742370605,1.2546052932739258
1749040706.0683627,3.2894999980926514,-10.679400444030762,-10.847700119018555,-3.1704213619232178,1.644550085067749
1749040706.1681838,3.5954999923706055,-10.602899551391602,-10.511099815368652,-3.475595712661743,1.729320764541626
1749040706.2680573,3.167099952697754,-10.985400199890137,-10.57229995727539,-3.000880241394043,1.4241465330123901
1749040706.3680825,3.6566998958587646,-10.526399612426758,-10.924200057983398,-2.746568202972412,1.678458333015442
1749040706.468119,3.365999937057495,-10.449899673461914,-11.2608003616333,-3.4925496578216553,1.6106418371200562
1749040706.5682,3.197700023651123,-10.557000160217285,-10.771200180053711,-3.2212836742401123,1.8310455083847046
1749040706.6680422,3.442500114440918,-10.970100402832031,-10.419300079345703,-3.356916666030884,1.8140913248062134
1749040706.768053,3.687299966812134,-10.95479965209961,-10.465200424194336,-3.814678192138672,2.000586748123169
1749040706.8681197,3.779099941253662,-11.276100158691406,-11.15369987487793,-3.4247331619262695,1.8479995727539062
1749040706.9682555,3.8708999156951904,-11.321999549865723,-11.031299591064453,-3.102604866027832,1.7123665809631348
1749040707.0681376,3.9626998901367188,-11.092499732971191,-11.031299591064453,-3.475595712661743,1.6275960206985474
1749040707.1683748,3.9014999866485596,-10.95479965209961,-11.107799530029297,-3.746861696243286,1.8310455083847046
1749040707.2681417,3.8708999156951904,-10.847700119018555,-10.95479965209961,-3.017834186553955,1.8479995727539062
1749040707.3680878,3.3966000080108643,-10.587599754333496,-11.031299591064453,-2.899155378341675,1.7123665809631348
1749040707.4680572,3.473099946975708,-10.648799896240234,-11.168999671936035,-3.2551920413970947,1.6106418371200562
1749040707.5683546,3.1823999881744385,-10.878299713134766,-11.337300300598145,-3.3060543537139893,1.6615042686462402
1749040707.668253,3.503700017929077,-10.740599632263184,-11.199600219726562,-3.5942745208740234,1.8140913248062134
1749040707.768251,3.6566998958587646,-10.985400199890137,-11.000699996948242,-3.1534671783447266,1.8479995727539062
1749040707.8681843,3.5190000534057617,-10.939499855041504,-10.86299991607666,-2.9669718742370605,1.6615042686462402
1749040707.9682274,3.4883999824523926,-11.077199935913086,-11.031299591064453,-2.916109561920166,1.3563300371170044
1749040708.068337,3.7637999057769775,-10.924200057983398,-10.970100402832031,-3.1195590496063232,1.3393758535385132
1749040708.1688643,3.748500108718872,-10.908900260925293,-10.924200057983398,-3.4925496578216553,1.6615042686462402
1749040708.2684577,3.8403000831604004,-10.924200057983398,-10.480500221252441,-3.4247331619262695,1.9497243165969849
1749040708.3685884,3.4272000789642334,-10.66409969329834,-10.189800262451172,-3.1704213619232178,1.915816068649292
1749040708.468544,3.167099952697754,-10.771200180053711,-10.143899917602539,-3.2043297290802,1.8310455083847046
1749040708.568181,3.5190000534057617,-11.046600341796875,-10.189800262451172,-3.2551920413970947,1.8310455083847046
1749040708.6681328,3.7332000732421875,-10.939499855041504,-10.174500465393066,-3.543412208557129,2.085357427597046
1749040708.7680728,3.6566998958587646,-10.679400444030762,-10.235699653625488,-3.831632137298584,2.2209904193878174
1749040708.8680856,3.7637999057769775,-10.648799896240234,-10.113300323486328,-4.052035808563232,2.3227150440216064
1749040708.9680452,3.7026000022888184,-10.602899551391602,-10.174500465393066,-3.272146224975586,2.0684032440185547
1749040709.0681694,3.580199956893921,-10.893600463867188,-10.281599998474121,-3.0517425537109375,1.8988620042800903
1749040709.1680014,3.503700017929077,-11.092499732971191,-10.465200424194336,-3.0347883701324463,1.729320764541626
1749040709.268029,3.3201000690460205,-11.429100036621094,-10.648799896240234,-3.2212836742401123,1.5428253412246704
1749040709.3680742,3.335400104522705,-11.276100158691406,-10.434599876403809,-3.4247331619262695,1.5428253412246704
1749040709.468018,3.4577999114990234,-12.33180046081543,-10.95479965209961,-3.085650682449341,1.4411005973815918
1749040709.5682106,3.717900037765503,-11.291399955749512,-10.34280014038086,-3.543412208557129,1.3902382850646973
1749040709.668084,3.5954999923706055,-11.245499610900879,-10.281599998474121,-3.3399627208709717,1.407192349433899
1749040709.7682135,3.580199956893921,-11.2608003616333,-10.312199592590332,-3.3060543537139893,1.5089170932769775
1749040709.8682117,3.3812999725341797,-11.199600219726562,-10.281599998474121,-3.1365132331848145,1.5936877727508545
1749040709.968267,3.3506999015808105,-11.199600219726562,-10.296899795532227,-3.1704213619232178,1.729320764541626
1749040710.0680356,3.304800033569336,-11.245499610900879,-10.526399612426758,-3.4077792167663574,1.7801830768585205
1749040710.168067,3.3812999725341797,-11.2608003616333,-10.633500099182129,-3.5942745208740234,1.729320764541626
1749040710.268099,3.442500114440918,-11.245499610900879,-10.694700241088867,-3.645136833190918,1.6615042686462402
1749040710.36831,3.5343000888824463,-11.092499732971191,-10.86299991607666,-3.729907512664795,1.7123665809631348
1749040710.468539,3.411900043487549,-11.15369987487793,-10.95479965209961,-3.7977240085601807,1.729320764541626
1749040710.5683787,3.61080002784729,-10.985400199890137,-10.939499855041504,-3.7977240085601807,1.678458333015442
1749040710.6680305,3.641400098800659,-10.970100402832031,-10.83240032196045,-3.543412208557129,1.729320764541626
1749040710.7680447,3.5495998859405518,-10.83240032196045,-10.771200180053711,-3.289100170135498,1.7632290124893188
1749040710.8681424,3.825000047683716,-10.908900260925293,-10.648799896240234,-3.1195590496063232,1.7632290124893188
1749040710.9680386,3.8403000831604004,-10.817099571228027,-10.57229995727539,-3.0347883701324463,1.7632290124893188
1749040711.0681176,3.855600118637085,-10.86299991607666,-10.511099815368652,-2.9839260578155518,1.7801830768585205
1749040711.168274,3.7943999767303467,-10.939499855041504,-10.526399612426758,-2.933063507080078,1.8140913248062134
1749040711.2680545,3.5954999923706055,-10.95479965209961,-10.511099815368652,-2.916109561920166,1.7632290124893188
1749040711.3682013,3.3966000080108643,-10.66409969329834,-10.34280014038086,-2.9839260578155518,1.7632290124893188
1749040711.4680665,3.4883999824523926,-10.694700241088867,-10.235699653625488,-3.017834186553955,1.644550085067749
1749040711.568215,3.5954999923706055,-10.633500099182129,-10.205100059509277,-3.085650682449341,1.4750088453292847
1749040711.6681066,3.7026000022888184,-10.694700241088867,-10.113300323486328,-3.0686967372894287,1.373284101486206
1749040711.767942,4.0391998291015625,-10.388699531555176,-10.05210018157959,-3.3230085372924805,1.3902382850646973
1749040711.8679342,3.825000047683716,-10.602899551391602,-10.189800262451172,-3.373870849609375,1.3393758535385132
1749040711.968616,3.886199951171875,-10.648799896240234,-10.143899917602539,-3.4416873455047607,1.3054676055908203
1749040712.0682456,3.855600118637085,-10.740599632263184,-10.296899795532227,-3.4925496578216553,1.3393758535385132
1749040712.1682518,3.671999931335449,-10.847700119018555,-10.404000282287598,-3.4925496578216553,1.2885135412216187
1749040712.268059,3.717900037765503,-10.786499977111816,-10.358099937438965,-3.560366153717041,1.3054676055908203
1749040712.3679428,3.7332000732421875,-10.86299991607666,-10.358099937438965,-3.4925496578216553,1.3393758535385132
1749040712.4679239,3.6566998958587646,-10.847700119018555,-10.358099937438965,-3.4247331619262695,1.3563300371170044
1749040712.5680869,3.6261000633239746,-10.95479965209961,-10.465200424194336,-3.390825033187866,1.3563300371170044
1749040712.6680121,3.61080002784729,-10.939499855041504,-10.57229995727539,-3.3230085372924805,1.3563300371170044
1749040712.7681277,3.641400098800659,-10.985400199890137,-10.648799896240234,-3.272146224975586,1.373284101486206
1749040712.868055,3.6261000633239746,-11.123100280761719,-10.679400444030762,-3.2043297290802,1.4241465330123901
1749040712.9682403,3.641400098800659,-11.214900016784668,-10.694700241088867,-3.1195590496063232,1.407192349433899
1749040713.0681527,3.580199956893921,-11.2608003616333,-10.817099571228027,-3.1365132331848145,1.407192349433899
1749040713.1680741,3.61080002784729,-11.199600219726562,-10.83240032196045,-3.1365132331848145,1.5089170932769775
1749040713.2680962,3.748500108718872,-11.276100158691406,-10.939499855041504,-3.1534671783447266,1.4750088453292847
1749040713.3683155,3.7637999057769775,-11.35260009765625,-10.878299713134766,-3.1195590496063232,1.458054780960083
1749040713.4681427,3.8403000831604004,-11.505599975585938,-10.83240032196045,-3.1365132331848145,1.5089170932769775
1749040713.5683687,3.671999931335449,-11.55150032043457,-10.95479965209961,-3.1365132331848145,1.4750088453292847
1749040713.668089,3.717900037765503,-11.704500198364258,-10.95479965209961,-3.1195590496063232,1.4411005973815918
1749040713.7682383,3.6261000633239746,-11.735099792480469,-10.985400199890137,-3.085650682449341,1.4241465330123901
1749040713.8681452,3.7637999057769775,-11.888099670410156,-10.970100402832031,-3.102604866027832,1.4411005973815918
1749040713.9682293,3.4883999824523926,-12.086999893188477,-11.046600341796875,-3.0347883701324463,1.3902382850646973
1749040714.068177,3.5648999214172363,-12.423600196838379,-11.046600341796875,-3.0686967372894287,1.3902382850646973
1749040714.1681845,3.442500114440918,-12.790800094604492,-11.077199935913086,-3.017834186553955,1.373284101486206
1749040714.2682726,3.3506999015808105,-13.096799850463867,-11.107799530029297,-2.9839260578155518,1.3393758535385132
1749040714.368446,3.4883999824523926,-13.616999626159668,-10.970100402832031,-2.9500176906585693,1.3393758535385132
1749040714.4680328,3.304800033569336,-14.076000213623047,-11.077199935913086,-2.9669718742370605,1.2885135412216187
1749040714.5682473,3.4883999824523926,-14.825699806213379,-11.000699996948242,-2.9839260578155518,1.3393758535385132
1749040714.6680343,3.2894999980926514,-15.391799926757812,-11.138400077819824,-2.916109561920166,1.2715593576431274
1749040714.7681293,3.335400104522705,-15.957900047302246,-10.95479965209961,-2.8652470111846924,1.3054676055908203
1749040714.868142,3.2588999271392822,-16.309799194335938,-10.985400199890137,-2.8822011947631836,1.2885135412216187
1749040714.9680958,3.059999942779541,-16.38629913330078,-11.077199935913086,-2.8482930660247803,1.2715593576431274
1749040715.0681164,2.998800039291382,-16.5851993560791,-11.15369987487793,-2.7804765701293945,1.2037428617477417
1749040715.1680832,2.998800039291382,-17.013599395751953,-11.077199935913086,-2.644843578338623,1.1528805494308472
1749040715.2683082,2.7386999130249023,-17.212499618530273,-11.046600341796875,-2.5261645317077637,1.0850640535354614
1749040715.3681495,2.5550999641418457,-16.845300674438477,-11.123100280761719,-2.4922564029693604,1.0511558055877686
1749040715.468037,2.2950000762939453,-17.181900024414062,-11.230199813842773,-2.356623411178589,0.9663851261138916
1749040715.5679576,1.8818999528884888,-17.059499740600586,-11.15369987487793,-2.2548985481262207,0.8816145062446594
1749040715.6681368,1.4228999614715576,-17.12070083618164,-11.15369987487793,-2.01754093170166,0.7459815144538879
1749040715.7685354,0.9179999828338623,-17.074800491333008,-11.2608003616333,-2.01754093170166,0.6781650185585022
1749040715.8681836,0.5813999772071838,-17.227800369262695,-11.321999549865723,-1.8988620042800903,0.5425320267677307
1749040715.968489,0.33660000562667847,-17.36549949645996,-11.367899894714355,-1.729320764541626,0.4238531291484833
1749040716.06824,0.15299999713897705,-17.457300186157227,-11.475000381469727,-1.5936877727508545,0.2882201373577118
1749040716.1679327,-0.07649999856948853,-17.594999313354492,-11.612700462341309,-1.4919630289077759,0.18649537861347198
1749040716.268159,-0.47429999709129333,-17.53380012512207,-11.689200401306152,-1.3563300371170044,0.10172475129365921
